frame,nose_x,nose_y,leye_x,leye_y,reye_x,reye_y,lear_x,lear_y,rear_x,rear_y,lsho_x,lsho_y,rsho_x,rsho_y,lelb_x,lelb_y,relb_x,relb_y,lwri_x,lwri_y,rwri_x,rwri_y,lhip_x,lhip_y,rhip_x,rhip_y,lknee_x,lknee_y,rknee_x,rknee_y,lank_x,lank_y,rank_x,rank_y
30,430.3236083984375,513.3060302734375,427.2850646972656,506.53131103515625,434.8065490722656,508.833984375,411.692138671875,524.7959594726562,453.698974609375,531.1345825195312,402.41302490234375,554.1466064453125,454.77838134765625,587.7167358398438,439.183349609375,486.2523193359375,500.90972900390625,573.8282470703125,474.0068664550781,420.393310546875,497.258056640625,459.928466796875,380.6864318847656,699.55859375,409.04888916015625,716.5862426757812,441.9608154296875,786.4702758789062,427.3704528808594,829.9227905273438,440.1941223144531,873.10595703125,393.0166015625,934.4400634765625
31,448.76995849609375,536.9608764648438,443.0935363769531,527.9573974609375,449.0110168457031,531.5213623046875,421.30621337890625,539.468994140625,458.1153564453125,552.4755859375,406.42742919921875,566.7675170898438,465.3817443847656,612.1348876953125,439.4952087402344,502.42791748046875,487.11724853515625,664.1646118164062,471.52899169921875,454.52349853515625,498.6830749511719,710.6001586914062,383.71832275390625,715.2635498046875,415.9934997558594,734.9833374023438,444.68780517578125,808.0733642578125,437.725341796875,848.0650634765625,466.61370849609375,869.8140258789062,373.56646728515625,943.7803955078125
32,461.5199890136719,525.2261962890625,453.8326416015625,520.0758666992188,459.6684265136719,522.3623046875,425.3183288574219,532.2666015625,452.9994812011719,543.1959228515625,415.2574157714844,566.63427734375,448.4954833984375,615.0814208984375,462.53045654296875,513.2330322265625,481.3726501464844,692.4014892578125,493.03033447265625,482.4266662597656,503.89056396484375,765.662841796875,407.3519287109375,725.1466064453125,427.1026306152344,743.4359130859375,452.5560607910156,836.7988891601562,462.09954833984375,858.3831787109375,407.0566101074219,903.6378784179688,380.7017822265625,934.5422973632812
33,442.64007568359375,533.720703125,435.77410888671875,530.1017456054688,442.9620056152344,529.4952392578125,411.18780517578125,547.7711791992188,448.15020751953125,550.105224609375,405.4795837402344,586.25341796875,446.16552734375,621.6494140625,455.2616882324219,551.5447998046875,470.02301025390625,702.5048217773438,493.1005554199219,530.4466552734375,493.052978515625,777.2142333984375,418.61187744140625,731.380615234375,446.03802490234375,743.2799072265625,457.54718017578125,850.148193359375,482.336669921875,843.7672729492188,418.0807189941406,923.1474609375,399.6943359375,931.30712890625
34,438.6684265136719,544.5249633789062,430.7141418457031,539.5347900390625,435.09320068359375,538.9445190429688,405.0086364746094,553.5281982421875,433.056396484375,555.0518798828125,405.0550537109375,601.3024291992188,441.9626770019531,610.1100463867188,467.6639709472656,619.4146728515625,472.8721923828125,675.7299194335938,509.417236328125,607.71142578125,486.2545166015625,728.420166015625,424.6790771484375,738.0719604492188,452.9686279296875,740.869384765625,445.2086181640625,846.515625,495.12457275390625,837.3013305664062,433.94525146484375,923.631591796875,445.2882080078125,926.1558837890625
35,431.70111083984375,553.37060546875,426.67950439453125,548.03759765625,424.527587890625,548.4830322265625,409.2093200683594,564.3513793945312,420.65960693359375,567.4163818359375,410.4688720703125,619.39501953125,444.1634521484375,616.0880126953125,418.9655456542969,698.464111328125,483.3989562988281,678.157470703125,423.4673156738281,740.6828002929688,504.5693054199219,675.365966796875,447.6510009765625,732.11181640625,469.081298828125,732.7312622070312,443.1672058105469,829.3226928710938,493.67718505859375,830.8511352539062,447.05255126953125,910.8272705078125,464.738037109375,931.1365356445312
36,429.1924133300781,561.1477661132812,424.08380126953125,559.922607421875,424.0213928222656,559.7205810546875,405.35870361328125,584.9847412109375,425.9737243652344,581.9447021484375,404.93914794921875,650.7166137695312,455.143310546875,604.4291381835938,409.8594055175781,716.3792114257812,490.8760681152344,558.9779663085938,436.4002990722656,735.9601440429688,487.9751281738281,509.7943420410156,456.1039733886719,737.0161743164062,488.35968017578125,719.6284790039062,454.54144287109375,831.1372680664062,502.92620849609375,810.3822021484375,463.052490234375,916.2738037109375,495.076416015625,880.0633544921875
37,411.8307800292969,575.090576171875,410.1941833496094,573.2227172851562,413.9358215332031,571.5645751953125,401.40594482421875,594.7255249023438,432.27001953125,583.9710693359375,405.5235900878906,652.0187377929688,455.42840576171875,596.6347045898438,419.4410400390625,713.00830078125,494.4889221191406,529.755126953125,441.7123718261719,741.32958984375,507.37890625,461.6669006347656,458.1861572265625,730.5067138671875,492.79156494140625,711.487060546875,450.9051513671875,822.8084716796875,509.8441162109375,812.271728515625,461.9019470214844,914.0380859375,508.02392578125,888.863037109375
38,400.03363037109375,604.7449951171875,399.1551513671875,599.3004150390625,405.1694641113281,596.5360107421875,398.3729248046875,601.3942260742188,430.7401428222656,588.0281372070312,405.35894775390625,641.2041015625,461.1634216308594,593.4205932617188,424.734375,695.3635864257812,496.3551025390625,535.958984375,442.8714294433594,729.4448852539062,503.3571472167969,486.9788818359375,464.3224182128906,714.5157470703125,504.796142578125,698.6290893554688,459.6446533203125,811.2813110351562,513.6149291992188,796.8065185546875,459.52001953125,905.765380859375,520.5079956054688,874.07470703125
39,396.9185791015625,606.966552734375,397.35797119140625,602.0101928710938,405.7684326171875,600.073486328125,403.94305419921875,594.5693359375,434.25408935546875,585.3495483398438,411.17730712890625,619.5343627929688,472.15814208984375,607.2366943359375,431.51025390625,682.8187866210938,512.749755859375,657.8368530273438,448.18878173828125,738.4937133789062,489.4997863769531,710.31591796875,472.7608642578125,696.7848510742188,516.5921630859375,689.1424560546875,469.880615234375,812.9105224609375,516.8370971679688,787.2049560546875,471.30731201171875,910.6363525390625,540.0823974609375,853.0809936523438
40,406.21356201171875,606.7550659179688,407.9353332519531,601.0628051757812,413.63739013671875,601.3321533203125,419.34033203125,596.466796875,439.81396484375,592.2074584960938,431.12310791015625,621.9571533203125,473.0933837890625,618.5283203125,442.232666015625,673.8196411132812,504.81878662109375,665.6067504882812,450.5060119628906,732.0313110351562,485.42962646484375,724.2977905273438,493.24127197265625,680.0390625,525.6022338867188,675.2638549804688,479.3724670410156,791.0798950195312,517.4672241210938,767.453369140625,482.7185363769531,897.5093383789062,559.41259765625,826.826904296875
41,413.24725341796875,599.4590454101562,416.8572998046875,592.6735229492188,420.6048583984375,595.18408203125,433.63690185546875,589.8692626953125,441.1436767578125,591.8081665039062,446.0901184082031,607.2692260742188,459.5939636230469,634.4111328125,446.765380859375,633.3670043945312,477.886962890625,713.1240234375,431.8002014160156,682.1610107421875,462.7898864746094,787.689208984375,508.20745849609375,667.67919921875,523.6626586914062,672.9287109375,483.5557556152344,774.823974609375,515.471923828125,759.2921142578125,480.99639892578125,903.5033569335938,570.998291015625,804.7325439453125
42,421.1728515625,606.0767822265625,426.0746765136719,598.7138671875,424.9576110839844,600.3135986328125,441.6532287597656,594.3974609375,436.1617736816406,592.52001953125,456.3515319824219,627.585205078125,452.99420166015625,630.8483276367188,482.2234191894531,687.9560546875,478.3072509765625,689.6817626953125,478.2234191894531,753.6770629882812,455.7466125488281,747.889404296875,514.022705078125,688.3172607421875,520.076904296875,685.0187377929688,492.654296875,787.8533325195312,509.674072265625,765.1353759765625,490.60675048828125,903.9559326171875,571.7794799804688,798.576904296875
43,430.24774169921875,580.988037109375,437.63714599609375,577.5245971679688,428.9693603515625,579.7662353515625,451.399658203125,582.2023315429688,431.24334716796875,586.4653930664062,459.9997863769531,595.5372924804688,448.4525146484375,625.269775390625,457.4595947265625,559.2943115234375,472.80804443359375,659.5870361328125,446.2442932128906,541.6046752929688,462.56463623046875,686.0081176757812,519.6210327148438,677.732421875,513.689697265625,684.7094116210938,507.5276184082031,782.9296875,523.5344848632812,763.5693969726562,509.196044921875,897.0858764648438,576.8151245117188,828.462158203125
44,444.0244140625,612.6156005859375,445.92205810546875,607.18994140625,446.3123779296875,610.8383178710938,456.7286376953125,608.3198852539062,461.3394470214844,614.0563354492188,471.30224609375,621.8578491210938,476.4200439453125,626.810302734375,452.21258544921875,553.4462280273438,450.2466735839844,555.1774291992188,456.09130859375,495.14202880859375,454.14434814453125,494.42218017578125,519.2355346679688,680.3173828125,525.3654174804688,682.342041015625,514.674560546875,788.1962890625,520.4597778320312,780.2462158203125,518.970458984375,899.5965576171875,571.3648071289062,862.063232421875
45,441.92913818359375,602.8685302734375,445.35089111328125,599.346435546875,442.3661193847656,602.5917358398438,458.15057373046875,609.107421875,456.87152099609375,616.7877197265625,470.347412109375,615.26953125,487.55072021484375,641.955810546875,459.42657470703125,542.8939208984375,482.2091064453125,616.5157470703125,460.374755859375,479.3141784667969,468.6798095703125,551.195556640625,524.7526245117188,690.4083251953125,532.0421142578125,700.0950317382812,517.5787963867188,795.2368774414062,523.1542358398438,801.7633056640625,555.996337890625,891.1802978515625,538.7205200195312,891.602294921875
46,450.9634704589844,572.98974609375,455.0681457519531,570.9773559570312,452.32745361328125,571.7828369140625,462.25177001953125,585.8284912109375,464.16644287109375,588.1724853515625,466.3284912109375,596.0327758789062,475.27117919921875,636.35400390625,460.2447204589844,535.0322875976562,476.70196533203125,681.343017578125,460.02130126953125,467.67303466796875,433.6932678222656,648.68798828125,517.91845703125,695.111083984375,525.0220336914062,708.2001953125,514.0796508789062,803.0819091796875,538.6181640625,799.1129150390625,536.11328125,893.4822387695312,555.2711181640625,887.547119140625
47,462.7562255859375,584.962890625,467.3826904296875,581.2589111328125,466.02899169921875,583.5990600585938,481.6335754394531,595.9459838867188,480.5627746582031,603.2401123046875,492.57611083984375,602.8143920898438,484.08380126953125,650.8294677734375,462.8885803222656,536.9354858398438,465.1073303222656,698.5595092773438,458.58056640625,482.6056823730469,423.95849609375,676.2636108398438,523.5271606445312,710.2869873046875,513.970458984375,727.6428833007812,520.4603271484375,800.4075317382812,501.70806884765625,812.77783203125,575.398681640625,869.112548828125,537.5692138671875,901.5385131835938
48,470.286865234375,578.8949584960938,476.94677734375,575.1474609375,474.5264587402344,574.598388671875,493.5356140136719,593.0025634765625,491.8360900878906,594.655029296875,496.2825927734375,606.614013671875,497.3548278808594,653.8136596679688,458.8863830566406,534.5562133789062,480.00738525390625,711.68017578125,439.614013671875,477.7697448730469,427.3115539550781,703.6985473632812,521.3431396484375,719.2150268554688,517.8977661132812,736.4749755859375,521.1157836914062,802.7680053710938,498.96661376953125,818.0068359375,586.7608642578125,850.65283203125,538.592041015625,904.6666870117188
