frame,nose_x,nose_y,leye_x,leye_y,reye_x,reye_y,lear_x,lear_y,rear_x,rear_y,lsho_x,lsho_y,rsho_x,rsho_y,lelb_x,lelb_y,relb_x,relb_y,lwri_x,lwri_y,rwri_x,rwri_y,lhip_x,lhip_y,rhip_x,rhip_y,lknee_x,lknee_y,rknee_x,rknee_y,lank_x,lank_y,rank_x,rank_y
32,1636.2923583984375,1147.28369140625,1638.3616943359375,1141.8203125,1628.3968505859375,1141.9915771484375,1638.4295654296875,1152.4774169921875,1613.71728515625,1152.328857421875,1649.504638671875,1197.48681640625,1599.4874267578125,1205.44970703125,1706.630859375,1211.054931640625,1559.121337890625,1261.4405517578125,1737.57177734375,1189.94140625,1522.980712890625,1308.07373046875,1653.12353515625,1313.974853515625,1611.8118896484375,1317.175048828125,1714.2813720703125,1390.9830322265625,1580.2196044921875,1391.7913818359375,1753.4345703125,1459.5994873046875,1521.0518798828125,1457.6632080078125
33,1687.215576171875,1168.7120361328125,1686.4959716796875,1162.286376953125,1678.1893310546875,1163.08642578125,1679.45166015625,1170.8997802734375,1658.62841796875,1170.3134765625,1689.9290771484375,1213.8170166015625,1638.9200439453125,1207.639892578125,1731.0443115234375,1247.464111328125,1578.3253173828125,1239.240478515625,1761.18310546875,1238.6856689453125,1535.3323974609375,1258.0703125,1679.1046142578125,1316.9703369140625,1640.830810546875,1314.8697509765625,1723.98681640625,1402.9541015625,1624.615478515625,1396.0679931640625,1736.5623779296875,1469.7110595703125,1565.292236328125,1456.344482421875
34,1740.5611572265625,1176.62744140625,1737.5301513671875,1170.10498046875,1735.734375,1170.0718994140625,1717.7825927734375,1173.8028564453125,1717.921142578125,1172.64990234375,1692.51513671875,1207.205810546875,1704.9111328125,1202.5052490234375,1614.76318359375,1229.6700439453125,1691.792724609375,1222.453369140625,1578.4326171875,1198.4339599609375,1680.3154296875,1232.4921875,1692.301025390625,1313.61328125,1682.0938720703125,1314.5543212890625,1774.301513671875,1399.9033203125,1660.373291015625,1398.046630859375,1793.802490234375,1459.08837890625,1575.453857421875,1456.141357421875
35,1785.288818359375,1195.980712890625,1785.3118896484375,1188.46923828125,1781.60302734375,1189.338623046875,1772.0487060546875,1186.7044677734375,1772.351806640625,1188.833251953125,1746.994140625,1209.1163330078125,1748.3192138671875,1205.1229248046875,1693.7210693359375,1206.754150390625,1719.2696533203125,1194.0809326171875,1689.370361328125,1189.3948974609375,1716.0146484375,1191.7918701171875,1709.08203125,1303.461181640625,1697.27685546875,1303.3140869140625,1787.7860107421875,1387.214599609375,1683.9061279296875,1385.10400390625,1802.0863037109375,1453.5546875,1624.9061279296875,1452.712890625
36,1819.3875732421875,1201.6829833984375,1822.8525390625,1194.920654296875,1815.8294677734375,1194.036376953125,1807.067138671875,1191.06640625,1799.6241455078125,1191.1253662109375,1767.82470703125,1207.9169921875,1768.732421875,1211.5372314453125,1762.193603515625,1210.6953125,1757.0233154296875,1224.5533447265625,1800.6082763671875,1185.4163818359375,1778.1173095703125,1210.8704833984375,1707.21826171875,1298.02392578125,1703.99560546875,1300.3182373046875,1764.3607177734375,1384.0186767578125,1732.59033203125,1387.812255859375,1754.6226806640625,1449.5074462890625,1692.5252685546875,1461.8631591796875
37,1839.149658203125,1226.21923828125,1843.43408203125,1220.2735595703125,1840.838623046875,1216.405029296875,1832.9119873046875,1213.0401611328125,1832.80712890625,1205.488037109375,1798.984375,1212.370361328125,1798.782958984375,1205.6685791015625,1824.638916015625,1189.3662109375,1826.0147705078125,1181.5711669921875,1888.6925048828125,1169.8121337890625,1872.83251953125,1162.6640625,1725.994873046875,1284.97509765625,1721.3538818359375,1283.5240478515625,1785.1220703125,1365.130126953125,1778.475830078125,1365.749267578125,1741.2894287109375,1424.033203125,1723.2578125,1435.810791015625
38,1877.76513671875,1216.254638671875,1874.910400390625,1207.5023193359375,1879.6435546875,1207.4423828125,1846.228759765625,1192.3758544921875,1867.54931640625,1195.639892578125,1802.639404296875,1194.621826171875,1846.047607421875,1205.3726806640625,1780.553955078125,1208.2508544921875,1898.4853515625,1229.791015625,1803.99755859375,1232.60693359375,1960.9105224609375,1250.4063720703125,1738.17724609375,1283.275146484375,1760.18994140625,1288.1693115234375,1789.723876953125,1352.716064453125,1807.1417236328125,1361.1773681640625,1750.4482421875,1412.3228759765625,1760.888671875,1434.15576171875
39,1898.954345703125,1204.04345703125,1893.5836181640625,1194.4642333984375,1898.491943359375,1198.7822265625,1867.6298828125,1180.6885986328125,1890.9632568359375,1194.0919189453125,1825.783935546875,1187.742919921875,1882.44384765625,1216.374267578125,1787.02587890625,1225.7872314453125,1899.82421875,1284.66943359375,1782.684814453125,1266.4573974609375,1928.70556640625,1342.5733642578125,1757.3304443359375,1267.061767578125,1790.8681640625,1279.1971435546875,1799.45166015625,1341.034912109375,1834.654296875,1356.552001953125,1758.78466796875,1401.6041259765625,1780.7508544921875,1425.638671875
40,1918.672119140625,1204.2120361328125,1913.590576171875,1194.68896484375,1918.4791259765625,1196.365234375,1883.0093994140625,1184.1031494140625,1910.9124755859375,1191.195068359375,1838.0169677734375,1194.961181640625,1898.8365478515625,1211.989990234375,1779.313232421875,1230.6741943359375,1890.88916015625,1264.316650390625,1757.767578125,1270.26416015625,1880.4537353515625,1317.9266357421875,1780.3212890625,1267.569580078125,1820.93017578125,1275.41552734375,1801.759521484375,1342.91552734375,1849.2633056640625,1352.600830078125,1771.95458984375,1423.456787109375,1828.6392822265625,1436.36474609375
41,1946.368408203125,1201.248291015625,1947.9278564453125,1193.595947265625,1944.887939453125,1192.57470703125,1929.598388671875,1185.9237060546875,1932.7904052734375,1185.554443359375,1882.4517822265625,1198.063232421875,1905.2569580078125,1198.4957275390625,1805.063720703125,1208.0980224609375,1853.211181640625,1208.849365234375,1755.494140625,1214.356689453125,1799.4473876953125,1228.0440673828125,1820.8521728515625,1275.2916259765625,1839.6082763671875,1274.4786376953125,1833.324951171875,1353.732421875,1881.6680908203125,1356.0048828125,1796.3271484375,1430.174072265625,1871.218017578125,1439.2861328125
42,1975.4351806640625,1211.3880615234375,1974.377197265625,1202.467529296875,1974.2481689453125,1203.6431884765625,1950.6759033203125,1189.8646240234375,1964.3311767578125,1195.349853515625,1911.392578125,1188.3707275390625,1937.151123046875,1204.2586669921875,1837.351806640625,1174.65771484375,1920.5909423828125,1212.5396728515625,1783.158447265625,1162.2835693359375,1893.8414306640625,1213.267578125,1838.4637451171875,1272.580810546875,1858.0213623046875,1279.2611083984375,1840.6923828125,1347.3697509765625,1915.78955078125,1360.1630859375,1790.65869140625,1428.0125732421875,1917.57275390625,1452.193603515625
